sampling_profile,building_seed,building_budget,features,model,grouping,group,group_label,buildings,rows,anomalies,anomaly_rate,roc_auc,pr_auc,precision_0_5,recall_0_5,f1_0_5,tn_0_5,fp_0_5,fn_0_5,tp_0_5,row_seed,support_id,building_draw_seed
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,hist_gradient_boosting,site,13,site 13,53,702174,37855,0.05391113883453389,0.8669857208990147,0.26326825097533213,0.2077477305634792,0.6329679038436138,0.3128231239229203,572943,91376,13894,23961,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,hist_gradient_boosting,site,14,site 14,45,812410,66380,0.08170751221673786,0.9414382011375373,0.5990921539930361,0.5875737187474043,0.5328261524555589,0.5588623345842386,721204,24826,31011,35369,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,hist_gradient_boosting,site,14,site 14,45,812410,66380,0.08170751221673786,0.9510788173188246,0.6472577322786773,0.6134820888500572,0.5500451943356433,0.5800343140369829,723026,23004,29868,36512,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,hist_gradient_boosting,site,15,site 15,45,482676,9311,0.019290372838094292,0.9869750589297301,0.7383658746953352,0.4700372538584353,0.9485554720223391,0.6285897299028504,463407,9958,479,8832,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,hist_gradient_boosting,site,15,site 15,45,482676,9311,0.019290372838094292,0.9883076416821152,0.706526448515864,0.4552579674037164,0.9420040811942864,0.6138502991916577,462870,10495,540,8771,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.9630493750319682,0.6155546412723215,0.4475979400668474,0.8843055427628083,0.5943573906562885,1820181,154034,16329,124810,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.964152570923019,0.6051135028194424,0.45660637595279885,0.8866294929112435,0.6027842003853564,1825292,148923,16001,125138,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,meter,2,steam,162,1350609,48888,0.03619700446243139,0.9222333215409942,0.43461307321683035,0.38529901534897193,0.4354238258877434,0.40883075977567795,1267760,33961,27601,21287,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,meter,2,steam,162,1350609,48888,0.03619700446243139,0.9320503613856157,0.46172961625440095,0.42754935537664296,0.4877270495827197,0.45565991763570524,1269796,31925,25044,23844,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,meter,3,hotwater,73,636121,90691,0.14256878801360118,0.8354359172511941,0.3545327842133159,0.3328375891709309,0.1455932782745807,0.2025743698316994,518963,26467,77487,13204,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,meter,3,hotwater,73,636121,90691,0.14256878801360118,0.8356798774158332,0.34745009033055774,0.3051005266373767,0.11562338048979502,0.16769550615704462,521547,23883,80205,10486,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,overall,0,all,296,4102084,280718,0.06843302087426781,0.9286799142163228,0.49892714705525276,0.4262085867247427,0.5674769697703745,0.486800991931011,3606904,214462,121417,159301,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,overall,0,all,296,4102084,280718,0.06843302087426781,0.9326562036034385,0.498343403959493,0.43785952185481014,0.5680718728403593,0.4945380568352207,3616635,204731,121250,159468,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,site,0,site 0,13,93806,4045,0.043120909110291455,0.9969053129950955,0.9583038370790653,0.5091533180778032,0.9901112484548825,0.6724876164889598,85900,3861,40,4005,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,site,0,site 0,13,93806,4045,0.043120909110291455,0.99600163317919,0.9435102634658736,0.5579094076655052,0.9896168108776267,0.7135472370766488,86589,3172,42,4003,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,site,1,site 1,7,61469,2933,0.047715108428638825,0.9484028170063494,0.5600983355729279,0.2972829547866695,0.9549948857824753,0.45341966815054635,51915,6621,132,2801,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,site,1,site 1,7,61469,2933,0.047715108428638825,0.9317049789147739,0.4458920409245751,0.24975789269804377,0.8793044664166383,0.3890187796968097,50789,7747,354,2579,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,site,2,site 2,50,675821,76276,0.11286420516675273,0.9426496753176777,0.633266231005191,0.6728809672029095,0.26924589648119984,0.3845988183188666,589561,9984,55739,20537,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,site,2,site 2,50,675821,76276,0.11286420516675273,0.9438394200338057,0.6414566758008644,0.7444614051734808,0.23657506948450366,0.35905088792717504,593351,6194,58231,18045,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,site,6,site 6,15,187447,28605,0.15260313581972504,0.9304296757633045,0.7886852037738051,0.5605985557496285,0.7517566858940745,0.6422555402903053,141987,16855,7101,21504,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,site,6,site 6,15,187447,28605,0.15260313581972504,0.9366528239745012,0.8101239027914399,0.590952739352729,0.7960146827477713,0.6783245948522403,143081,15761,5835,22770,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,site,7,site 7,8,139716,8439,0.06040109937301383,0.9113113040795233,0.39900778125701686,0.21717652870399773,0.7293518189358928,0.33469276780859164,109091,22186,2284,6155,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,site,7,site 7,8,139716,8439,0.06040109937301383,0.9052440886529488,0.3848597676932747,0.20643140263393428,0.7652565469842398,0.3251516753518113,106451,24826,1981,6458,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,site,9,site 9,50,833293,31468,0.03776342774990309,0.9880856328604414,0.87029140344283,0.7436623748211731,0.8259501716028982,0.7826492818211931,792866,8959,5477,25991,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,site,9,site 9,50,833293,31468,0.03776342774990309,0.9911551313376643,0.8930173144899928,0.7957336583879323,0.8297953476547604,0.8124076349890329,795122,6703,5356,26112,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,site,10,site 10,8,87112,15212,0.17462576912480485,0.8626509299078358,0.6274490821556058,0.43081109621867514,0.697278464370234,0.5325734943388648,57886,14014,4605,10607,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,site,10,site 10,8,87112,15212,0.17462576912480485,0.8692240922637388,0.608406536165393,0.443033167355895,0.6901788062056271,0.5396556155230018,58701,13199,4713,10499,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,site,11,site 11,2,26160,194,0.007415902140672783,0.9253542102241552,0.24797624590656622,0.02769804822043628,0.9948453608247423,0.053895559899469425,19191,6775,1,193,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,site,11,site 11,2,26160,194,0.007415902140672783,0.9222996606982485,0.41953084413590813,0.027662319048301562,0.9948453608247423,0.05382791800306791,19182,6784,1,193,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,site,13,site 13,53,702174,37855,0.05391113883453389,0.8647183555768934,0.2776069672887057,0.21017135959272576,0.6347113987584203,0.31577909788665753,574025,90294,13828,24027,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,site,13,site 13,53,702174,37855,0.05391113883453389,0.8702464604219331,0.2603182001217187,0.21661165530948326,0.6449082023510765,0.3242981156888662,576028,88291,13442,24413,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,site,14,site 14,45,812410,66380,0.08170751221673786,0.9338035182553158,0.5947074657477912,0.5881342382337432,0.5208948478457367,0.5524762125412436,721816,24214,31803,34577,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,site,14,site 14,45,812410,66380,0.08170751221673786,0.9456535548840739,0.6098965923946547,0.616875,0.5352817113588431,0.5731892240683981,723962,22068,30848,35532,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,site,15,site 15,45,482676,9311,0.019290372838094292,0.9875862786856012,0.7123758389155025,0.4542161913992756,0.9562882611964343,0.6158954139863042,462666,10699,407,8904,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,lightgbm,site,15,site 15,45,482676,9311,0.019290372838094292,0.9882046240204184,0.6938944090425254,0.4702387267904509,0.9519922672108259,0.629523099321757,463379,9986,447,8864,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.9646383276036145,0.5866013146513026,0.5321281886249033,0.8142327776163923,0.6436256307721603,1873172,101043,26219,114920,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.9653349010497523,0.5929430336378578,0.5447175132797162,0.7745201538908452,0.6396037692242431,1882848,91367,31824,109315,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,meter,2,steam,162,1350609,48888,0.03619700446243139,0.888724365258754,0.4454647160447061,0.4998098618329319,0.403268695794469,0.4463790429397847,1281991,19730,29173,19715,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,meter,2,steam,162,1350609,48888,0.03619700446243139,0.8828516184290098,0.4336457887662733,0.5136896638163941,0.3772500409098347,0.4350225849441568,1284261,17460,30445,18443,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,meter,3,hotwater,73,636121,90691,0.14256878801360118,0.7250602874568278,0.26901846377145205,0.3539149147492137,0.07072366607491372,0.11788924219310015,533721,11709,84277,6414,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,meter,3,hotwater,73,636121,90691,0.14256878801360118,0.7345937397858862,0.2709927546802764,0.35933044017358956,0.06390931845497348,0.10851798803606033,535096,10334,84895,5796,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,overall,0,all,296,4102084,280718,0.06843302087426781,0.8951802747154796,0.4649398295526223,0.5156600165977531,0.5024579827442487,0.5089734036507058,3688884,132482,139669,141049,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,overall,0,all,296,4102084,280718,0.06843302087426781,0.8994447768609007,0.4673445219290826,0.5284767425756287,0.4757585904715765,0.5007339253477007,3702205,119161,147164,133554,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,site,0,site 0,13,93806,4045,0.043120909110291455,0.989495298798489,0.7658991386417922,0.5935416975262924,0.9906056860321384,0.7423119673953316,87017,2744,38,4007,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,site,0,site 0,13,93806,4045,0.043120909110291455,0.9876280300403286,0.7477954196942476,0.6162152896811793,0.8887515451174289,0.7278064581435368,87522,2239,450,3595,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,site,1,site 1,7,61469,2933,0.047715108428638825,0.8382547571355927,0.3006808042686979,0.29231129864041255,0.42516195022161607,0.34643700513960274,55517,3019,1686,1247,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,site,1,site 1,7,61469,2933,0.047715108428638825,0.8307755693053009,0.2768734540947189,0.36143470263641936,0.40197749744289124,0.38062953995157384,56453,2083,1754,1179,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,site,2,site 2,50,675821,76276,0.11286420516675273,0.8784809227223508,0.520232269848045,0.8591609589041096,0.18418637579317215,0.30334240186552663,597242,2303,62227,14049,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,site,2,site 2,50,675821,76276,0.11286420516675273,0.8927282052381078,0.5403707739680343,0.8798045172368247,0.17465519953851802,0.2914524491894375,597725,1820,62954,13322,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,site,6,site 6,15,187447,28605,0.15260313581972504,0.9132793252280316,0.7625359408588223,0.7083603370058328,0.7642020625764726,0.7352223997309342,149842,9000,6745,21860,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,site,6,site 6,15,187447,28605,0.15260313581972504,0.9185883575253013,0.7724441707421839,0.7281452479124078,0.7346617724174096,0.7313889952319632,150996,7846,7590,21015,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,site,7,site 7,8,139716,8439,0.06040109937301383,0.90978918856693,0.24874839216906328,0.2619307470979264,0.9384998222538216,0.40955631399317405,108960,22317,519,7920,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,site,7,site 7,8,139716,8439,0.06040109937301383,0.9063065272584494,0.251300898703368,0.26465292323521844,0.8534186514989928,0.40401660495904856,111266,20011,1237,7202,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,site,9,site 9,50,833293,31468,0.03776342774990309,0.9780570336852827,0.8784980720438146,0.8117273483984339,0.836723020211008,0.8240356779594711,795718,6107,5138,26330,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,site,9,site 9,50,833293,31468,0.03776342774990309,0.9799008744078723,0.8758412453151055,0.8019709929341763,0.8223592220668616,0.8120371532571858,795435,6390,5590,25878,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,site,10,site 10,8,87112,15212,0.17462576912480485,0.7817325535765812,0.35646239144492614,0.49060050232133345,0.4237444123060741,0.45472822828118936,65207,6693,8766,6446,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,site,10,site 10,8,87112,15212,0.17462576912480485,0.7985414217126732,0.41116812549228504,0.5508731290092659,0.4064554299237444,0.46777122106218794,66859,5041,9029,6183,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,site,11,site 11,2,26160,194,0.007415902140672783,0.8263092457940637,0.01952846206487273,0.033536055603822765,0.9948453608247423,0.06488485459741133,20404,5562,1,193,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,site,11,site 11,2,26160,194,0.007415902140672783,0.8654834910997807,0.024959021682536723,0.03378851540616246,0.9948453608247423,0.0653572637995259,20447,5519,1,193,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,site,13,site 13,53,702174,37855,0.05391113883453389,0.8754260214586453,0.22523895040851777,0.2713901582497025,0.4879144102496368,0.3487801193443614,614732,49587,19385,18470,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,site,13,site 13,53,702174,37855,0.05391113883453389,0.8686345963082338,0.21868997241875832,0.2756735713474671,0.44894994056267334,0.34159430776652194,619665,44654,20860,16995,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,site,14,site 14,45,812410,66380,0.08170751221673786,0.9090895955688424,0.5621075651811863,0.6383957133717211,0.48101837902982825,0.5486442833087047,727944,18086,34450,31930,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,site,14,site 14,45,812410,66380,0.08170751221673786,0.9144620327759485,0.551833872359203,0.6357702630166399,0.4460831575775836,0.524297286530034,729066,16964,36769,29611,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,site,15,site 15,45,482676,9311,0.019290372838094292,0.9876386743567575,0.6354494059540252,0.5489432347870506,0.9233165073568897,0.6885311548934807,466301,7064,714,8597,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,tabpfn,site,15,site 15,45,482676,9311,0.019290372838094292,0.9887291710891221,0.6466548728264476,0.5596661101836394,0.9001181398346042,0.6901918800955283,466771,6594,930,8381,1,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,xgboost,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.9619386514526688,0.5794154457165956,0.45453251743275935,0.8825767505792163,0.6000404632073836,1824728,149487,16573,124566,0,building_seed1,1.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,1,50,137,xgboost,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.9639644129295719,0.5749157098186444,0.470491778445971,0.8802598856446482,0.6132215863238245,1834392,139823,16900,124239,1,building_seed1,1.0
